"Species","Pathway","rho","p","FDR"
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.6277..superpathway.of.5.aminoimidazole.ribonucleotide.biosynthesis.unclassified",-0.129492711893023,6.1477789418733e-05,0.000186418172907095
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing..g__Dialister.s__Dialister_invisus_CAG_218",0.944323320015298,0,0
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PYRIDNUCSYN.PWY..NAD.biosynthesis.I..from.aspartate..g__Bacteroides.s__Bacteroides_uniformis",0.086461460952281,0.00760276667376052,0.0152147184582746
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.5686..UMP.biosynthesis.g__Dialister.s__Dialister_invisus_CAG_218",0.939537359889725,0,0
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.1042..glycolysis.IV..plant.cytosol..unclassified",-0.0808935478384453,0.0125339668474694,0.0237106945522985
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.6386..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.II..lysine.containing..g__Dialister.s__Dialister_invisus",0.930586470879369,0,0
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.6123..inosine.5..phosphate.biosynthesis.I.g__Barnesiella.s__Barnesiella_intestinihominis",0.115999259323142,0.000335133011275527,0.000892365716564573
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.7197..pyrimidine.deoxyribonucleotide.phosphorylation.g__Dialister.s__Dialister_invisus_CAG_218",0.92945459316408,0,0
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.6168..flavin.biosynthesis.III..fungi..g__Dialister.s__Dialister_invisus",0.931564701877337,0,0
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PANTO.PWY..phosphopantothenate.biosynthesis.I.g__Barnesiella.s__Barnesiella_intestinihominis",0.11062435962982,0.000627884302559837,0.00158348510407513
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.6572..chondroitin.sulfate.degradation.I..bacterial..g__Bacteroides.s__Bacteroides_thetaiotaomicron",0.0764523290726653,0.0183117842469558,0.033305951363923
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.6737..starch.degradation.V.unclassified",-0.0915293715550407,0.00470866548183602,0.00990036853733372
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.5667..CDP.diacylglycerol.biosynthesis.I.unclassified",-0.105753997553757,0.00108361227830232,0.00261136084154828
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY0.1319..CDP.diacylglycerol.biosynthesis.II.unclassified",-0.105744468019039,0.00108474657895479,0.00261374866637599
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","ANAEROFRUCAT.PWY..homolactic.fermentation.unclassified",-0.0804431761537675,0.0130355209653052,0.0245575090476454
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","COLANSYN.PWY..colanic.acid.building.blocks.biosynthesis",0.124848380546884,0.000112373527773771,0.000325629460808825
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.5695..urate.biosynthesis.inosine.5..phosphate.degradation.g__Barnesiella.s__Barnesiella_intestinihominis",0.120622592159,0.000191108913260728,0.000532527222591179
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.7111..pyruvate.fermentation.to.isobutanol..engineered..g__Barnesiella.s__Barnesiella_intestinihominis",0.0968192391914082,0.0027860135244392,0.00617866996455777
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","VALSYN.PWY..L.valine.biosynthesis.g__Barnesiella.s__Barnesiella_intestinihominis",0.0968192391914082,0.0027860135244392,0.00617866996455777
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.5667..CDP.diacylglycerol.biosynthesis.I.g__Dialister.s__Dialister_invisus",0.943086930573835,0,0
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY0.1319..CDP.diacylglycerol.biosynthesis.II.g__Dialister.s__Dialister_invisus",0.943086930573835,0,0
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.7400..L.arginine.biosynthesis.IV..archaebacteria..unclassified",-0.073520777250902,0.023296500164072,0.0413164813596997
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.6897..thiamin.salvage.II.g__Dialister.s__Dialister_invisus_CAG_218",0.929952390146946,0,0
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.5484..glycolysis.II..from.fructose.6.phosphate.",0.187591754557244,5.46695676802482e-09,2.86081043280242e-08
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","DTDPRHAMSYN.PWY..dTDP.L.rhamnose.biosynthesis.I.unclassified",-0.114169709303132,0.000416239290174472,0.00108699424376129
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","GLYCOLYSIS..glycolysis.I..from.glucose.6.phosphate.",0.162369813587963,4.73587249875727e-07,1.96476167577086e-06
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY0.1261..anhydromuropeptides.recycling",0.111956628224793,0.000538748195753977,0.00137505685317737
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.724..superpathway.of.L.lysine..L.threonine.and.L.methionine.biosynthesis.II.unclassified",-0.0902129705451634,0.00534452001194162,0.0111053140765867
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.5188..tetrapyrrole.biosynthesis.I..from.glutamate.",0.180867250308523,1.91349720371461e-08,9.48214102498884e-08
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","SER.GLYSYN.PWY..superpathway.of.L.serine.and.glycine.biosynthesis.I",0.0966000385015275,0.00284869790788637,0.00630464284945918
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY0.1296..purine.ribonucleosides.degradation",-0.0851849625051518,0.00854685131355135,0.0168541317948289
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","ASPASN.PWY..superpathway.of.L.aspartate.and.L.asparagine.biosynthesis",-0.141744760424444,1.13402823888876e-05,3.86805101849346e-05
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PHOSLIPSYN.PWY..superpathway.of.phospholipid.biosynthesis.I..bacteria.",-0.0791133383529789,0.0146214041844477,0.0272381766327391
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.6609..adenine.and.adenosine.salvage.III",-0.103979855045312,0.00131473741500234,0.00311438253233978
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.7539..6.hydroxymethyl.dihydropterin.diphosphate.biosynthesis.III..Chlamydia.",0.0711998901823464,0.0280390924120138,0.0487267813866766
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.7184..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.I",0.0891472119621034,0.00591492920425269,0.0121660530482213
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.6151..S.adenosyl.L.methionine.cycle.I",-0.14466126952854,7.42322927437256e-06,2.60815003101316e-05
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","ANAEROFRUCAT.PWY..homolactic.fermentation",0.150031830235534,3.32877727409022e-06,1.23480559265468e-05
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","TRNA.CHARGING.PWY..tRNA.charging",-0.105771713917951,0.00108150640976008,0.0026069755645242
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.7219..adenosine.ribonucleotides.de.novo.biosynthesis",-0.14443788581862,7.67035461773545e-06,2.68720498922818e-05
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.5686..UMP.biosynthesis",-0.112096496533629,0.000530106777330659,0.00135623077643105
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.1042..glycolysis.IV..plant.cytosol.",-0.182273074242853,1.47825295558876e-08,7.39727525326656e-08
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.3841..folate.transformations.II",-0.0741290731483732,0.0221749386078119,0.0395622790926211
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.7221..guanosine.ribonucleotides.de.novo.biosynthesis",-0.122141064795491,0.000158218167860493,0.000448280708534604
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.6700..queuosine.biosynthesis",-0.14784588854337,4.62948496199564e-06,1.6780156254729e-05
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing.",-0.107670886670725,0.000876466540207874,0.00214698343973788
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.6387..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.I..meso.diaminopimelate.containing.",-0.105879836423976,0.00106873605111431,0.0025782390556539
"UNINTEGRATED.g__Dialister.s__Dialister_invisus","PWY66.389..phytol.degradation",-0.10143386289327,0.00172638143866164,0.00399243510519784
"UNINTEGRATED.g__Dialister.s__Dialister_invisus","PWY0.1061..superpathway.of.L.alanine.biosynthesis.unclassified",-0.073727419203174,0.0229101045963065,0.0407385026386788
"UNINTEGRATED.g__Dialister.s__Dialister_invisus","SALVADEHYPOX.PWY..adenosine.nucleotides.degradation.II.unclassified",-0.0798946907960937,0.01367021365147,0.0256339367030395
"UNINTEGRATED.g__Dialister.s__Dialister_invisus","PWY.6387..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.I..meso.diaminopimelate.containing..g__Bacteroides.s__Bacteroides_fragilis",0.127746778166914,7.73102315086209e-05,0.000230137188093217
"UNINTEGRATED.g__Dialister.s__Dialister_invisus","PWY.6317..galactose.degradation.I..Leloir.pathway..g__Faecalibacterium.s__Faecalibacterium_prausnitzii",0.102108394533344,0.00160711431541382,0.00374561651843889
"UNINTEGRATED.g__Dialister.s__Dialister_invisus","PWY0.1586..peptidoglycan.maturation..meso.diaminopimelate.containing..unclassified",-0.0781269488455178,0.0159050634283986,0.0293563777075417
"UNINTEGRATED.g__Dialister.s__Dialister_invisus","ARG.POLYAMINE.SYN..superpathway.of.arginine.and.polyamine.biosynthesis",-0.153092491282502,2.08109482287223e-06,7.91641519155635e-06
"UNINTEGRATED.g__Dialister.s__Dialister_invisus","POLYAMSYN.PWY..superpathway.of.polyamine.biosynthesis.I",-0.169030740700691,1.55183738422693e-07,6.86811488413866e-07
"UNINTEGRATED.g__Dialister.s__Dialister_invisus","PWY.1042..glycolysis.IV..plant.cytosol..g__Bacteroides.s__Bacteroides_fragilis_CAG_47",0.101878696748454,0.00164685046969197,0.00382648079676835
"UNINTEGRATED.g__Dialister.s__Dialister_invisus","TCA..TCA.cycle.I..prokaryotic.",-0.0809146422739749,0.0125108991448864,0.0236695144137655
"UNINTEGRATED.g__Dialister.s__Dialister_invisus","PWY.6608..guanosine.nucleotides.degradation.III.unclassified",-0.095858492322047,0.00307040632894733,0.00673965470663164
"UNINTEGRATED.g__Dialister.s__Dialister_invisus","PWY0.1479..tRNA.processing.unclassified",-0.0725037954311226,0.0252815173788492,0.0444776024099654
"UNINTEGRATED.g__Dialister.s__Dialister_invisus","VALSYN.PWY..L.valine.biosynthesis.g__Bacteroides.s__Bacteroides_fragilis_CAG_47",0.136618288073595,2.3411071578932e-05,7.6405720085925e-05
"UNINTEGRATED.g__Dialister.s__Dialister_invisus","DTDPRHAMSYN.PWY..dTDP.L.rhamnose.biosynthesis.I.g__Bacteroides.s__Bacteroides_fragilis",0.112313265321928,0.000516968697235238,0.00132578277724465
"UNINTEGRATED.g__Dialister.s__Dialister_invisus","PWY.6891..thiazole.biosynthesis.II..Bacillus.",-0.10462835460791,0.00122544387653714,0.00292300207807084
"UNINTEGRATED.g__Dialister.s__Dialister_invisus","FASYN.ELONG.PWY..fatty.acid.elongation....saturated.unclassified",-0.0715771121465532,0.0272158911298178,0.0474319227428417
"UNINTEGRATED.g__Dialister.s__Dialister_invisus","PWY.7220..adenosine.deoxyribonucleotides.de.novo.biosynthesis.II.g__Bacteroides.s__Bacteroides_fragilis",0.149601523533558,3.55340054482976e-06,1.31092349316345e-05
"UNINTEGRATED.g__Dialister.s__Dialister_invisus","PWY.7222..guanosine.deoxyribonucleotides.de.novo.biosynthesis.II.g__Bacteroides.s__Bacteroides_fragilis",0.149601523533558,3.55340054482976e-06,1.31092349316345e-05
"UNINTEGRATED.g__Dialister.s__Dialister_invisus","DTDPRHAMSYN.PWY..dTDP.L.rhamnose.biosynthesis.I.g__Bacteroides.s__Bacteroides_fragilis_CAG_47",0.118904170546709,0.000236030123462309,0.000646236646071636
"UNINTEGRATED.g__Dialister.s__Dialister_invisus","HSERMETANA.PWY..L.methionine.biosynthesis.III.g__Bacteroides.s__Bacteroides_fragilis",0.12979015640572,5.91068617966294e-05,0.000179857402938608
"UNINTEGRATED.g__Dialister.s__Dialister_invisus","PWY.7221..guanosine.ribonucleotides.de.novo.biosynthesis.g__Bacteroides.s__Bacteroides_fragilis",0.139648318951903,1.53000552732627e-05,5.12938927569678e-05
"UNINTEGRATED.g__Dialister.s__Dialister_invisus","DTDPRHAMSYN.PWY..dTDP.L.rhamnose.biosynthesis.I.g__Gemmiger.s__Gemmiger_formicilis",0.082522997449752,0.0108589304895334,0.0208383962559018
"UNINTEGRATED.g__Dialister.s__Dialister_invisus","PWY.7199..pyrimidine.deoxyribonucleosides.salvage.unclassified",-0.0916191717630298,0.00466788864264139,0.00982483527290848
"UNINTEGRATED.g__Dialister.s__Dialister_invisus","ARGININE.SYN4.PWY..L.ornithine.de.novo..biosynthesis.g__Bacteroides.s__Bacteroides_fragilis",0.116022721118412,0.00033419605628913,0.000890000926869955
"UNINTEGRATED.g__Dialister.s__Dialister_invisus","PWY.6122..5.aminoimidazole.ribonucleotide.biosynthesis.II.g__Gemmiger.s__Gemmiger_formicilis",0.0736081285562624,0.0231324798669227,0.0410655607614184
"UNINTEGRATED.g__Dialister.s__Dialister_invisus","PWY.6277..superpathway.of.5.aminoimidazole.ribonucleotide.biosynthesis.g__Gemmiger.s__Gemmiger_formicilis",0.0736081285562624,0.0231324798669227,0.0410655607614184
"UNINTEGRATED.g__Dialister.s__Dialister_invisus","PWY.6124..inosine.5..phosphate.biosynthesis.II.g__Bacteroides.s__Bacteroides_fragilis_CAG_47",0.122529520786387,0.000150702643935796,0.000428720199087299
"UNINTEGRATED.g__Dialister.s__Dialister_invisus","VALSYN.PWY..L.valine.biosynthesis.g__Bacteroides.s__Bacteroides_fragilis",0.153576414888422,1.93050881777616e-06,7.38677051001668e-06
"UNINTEGRATED.g__Dialister.s__Dialister_invisus","PWY.7220..adenosine.deoxyribonucleotides.de.novo.biosynthesis.II.g__Bacteroides.s__Bacteroides_fragilis_CAG_47",0.153255396431282,2.02918682150181e-06,7.7302557128548e-06
"UNINTEGRATED.g__Dialister.s__Dialister_invisus","PWY.7222..guanosine.deoxyribonucleotides.de.novo.biosynthesis.II.g__Bacteroides.s__Bacteroides_fragilis_CAG_47",0.153255396431282,2.02918682150181e-06,7.7302557128548e-06
"UNINTEGRATED.g__Dialister.s__Dialister_invisus","PWY.3841..folate.transformations.II.g__Barnesiella.s__Barnesiella_intestinihominis",0.0943958763755536,0.00355435187655845,0.00767435069827842
"UNINTEGRATED.g__Dialister.s__Dialister_invisus","SER.GLYSYN.PWY..superpathway.of.L.serine.and.glycine.biosynthesis.I.g__Bacteroides.s__Bacteroides_fragilis",0.134748220891428,3.0304864107504e-05,9.70789256158281e-05
"UNINTEGRATED.g__Dialister.s__Dialister_invisus","COA.PWY.1..coenzyme.A.biosynthesis.II..mammalian..g__Bacteroides.s__Bacteroides_fragilis",0.116598223501025,0.000311965265117073,0.000835069648258879
"UNINTEGRATED.g__Dialister.s__Dialister_invisus","PWY.7111..pyruvate.fermentation.to.isobutanol..engineered..g__Lachnospiraceae_unclassified.s__Eubacterium_rectale",0.0907299746816734,0.005086095594381,0.0106204157489361
"UNINTEGRATED.g__Dialister.s__Dialister_invisus","PWY.5097..L.lysine.biosynthesis.VI.g__Bacteroides.s__Bacteroides_thetaiotaomicron",0.0711703905193154,0.0281043627382373,0.0488308947700411
"UNINTEGRATED.g__Dialister.s__Dialister_invisus","PWY.6386..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.II..lysine.containing..g__Bacteroides.s__Bacteroides_thetaiotaomicron",0.0745119968853616,0.0214932174305172,0.0384703256190034
"UNINTEGRATED.g__Dialister.s__Dialister_invisus","HISDEG.PWY..L.histidine.degradation.I.unclassified",-0.106291571588396,0.00102137034147582,0.00247511490783761
"UNINTEGRATED.g__Dialister.s__Dialister_invisus","PWY.7111..pyruvate.fermentation.to.isobutanol..engineered..g__Bacteroides.s__Bacteroides_fragilis_CAG_47",0.14428531598684,7.84363263586212e-06,2.74421717085337e-05
"UNINTEGRATED.g__Dialister.s__Dialister_invisus","PWY.6895..superpathway.of.thiamin.diphosphate.biosynthesis.II",-0.104520919467254,0.00123983945574495,0.00295347296680988
"UNINTEGRATED.g__Dialister.s__Dialister_invisus","PANTO.PWY..phosphopantothenate.biosynthesis.I.g__Bacteroides.s__Bacteroides_fragilis",0.112252712781316,0.000520607877808382,0.00133417667251006
"UNINTEGRATED.g__Dialister.s__Dialister_invisus","BRANCHED.CHAIN.AA.SYN.PWY..superpathway.of.branched.amino.acid.biosynthesis.g__Gemmiger.s__Gemmiger_formicilis",0.0756257983755342,0.0196128548499597,0.0353722486609043
"UNINTEGRATED.g__Dialister.s__Dialister_invisus","PWY.7221..guanosine.ribonucleotides.de.novo.biosynthesis.g__Bacteroides.s__Bacteroides_fragilis_CAG_47",0.117357224762184,0.000284755993416269,0.000768672437931532
"UNINTEGRATED.g__Dialister.s__Dialister_invisus","POLYAMINSYN3.PWY..superpathway.of.polyamine.biosynthesis.II",-0.188516865210441,4.58471810503018e-09,2.41719179952994e-08
"UNINTEGRATED.g__Dialister.s__Dialister_invisus","PWY.6572..chondroitin.sulfate.degradation.I..bacterial.",0.0806249993781972,0.0128309397365773,0.0242171693536539
"UNINTEGRATED.g__Dialister.s__Dialister_invisus","PWY.5973..cis.vaccenate.biosynthesis.g__Bacteroides.s__Bacteroides_fragilis_CAG_47",0.126448979855719,9.14944484981926e-05,0.000269629685603359
"UNINTEGRATED.g__Dialister.s__Dialister_invisus","PWY.7228..superpathway.of.guanosine.nucleotides.de.novo.biosynthesis.I.g__Bacteroides.s__Bacteroides_fragilis_CAG_47",0.118497161186358,0.00024803137506257,0.000676452579705897
"UNINTEGRATED.g__Dialister.s__Dialister_invisus","PWY.6122..5.aminoimidazole.ribonucleotide.biosynthesis.II.g__Barnesiella.s__Barnesiella_intestinihominis",0.0973826296530129,0.00263063005211053,0.0058777081765182
"UNINTEGRATED.g__Dialister.s__Dialister_invisus","PWY.6277..superpathway.of.5.aminoimidazole.ribonucleotide.biosynthesis.g__Barnesiella.s__Barnesiella_intestinihominis",0.0973826296530129,0.00263063005211053,0.0058777081765182
"UNINTEGRATED.g__Dialister.s__Dialister_invisus","PWY.5103..L.isoleucine.biosynthesis.III.g__Gemmiger.s__Gemmiger_formicilis",0.0756161309439041,0.0196285378270079,0.035397029666064
"UNINTEGRATED.g__Dialister.s__Dialister_invisus","PWY.3841..folate.transformations.II.g__Bacteroides.s__Bacteroides_fragilis",0.145785806827238,6.29033985455719e-06,2.23554286112515e-05
"UNINTEGRATED.g__Dialister.s__Dialister_invisus","HISTSYN.PWY..L.histidine.biosynthesis.g__Bacteroides.s__Bacteroides_fragilis",0.148287654922198,4.33258404490021e-06,1.57951208247552e-05
"UNINTEGRATED.g__Dialister.s__Dialister_invisus","ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Gemmiger.s__Gemmiger_formicilis",0.0768534597833301,0.0177080022926371,0.0323401332839671
"UNINTEGRATED.g__Dialister.s__Dialister_invisus","PWY.6151..S.adenosyl.L.methionine.cycle.I.g__Lachnospiraceae_unclassified.s__Eubacterium_rectale",0.0947769212450877,0.00342201227412678,0.00741849918463581
"UNINTEGRATED.g__Dialister.s__Dialister_invisus","COA.PWY..coenzyme.A.biosynthesis.I.g__Barnesiella.s__Barnesiella_intestinihominis",0.11006216248246,0.000669458949458182,0.0016792692067838
"UNINTEGRATED.g__Dialister.s__Dialister_invisus","PWY.2942..L.lysine.biosynthesis.III.g__Bacteroides.s__Bacteroides_fragilis",0.134156801630701,3.28592489941347e-05,0.000104617923453107
"UNINTEGRATED.g__Dialister.s__Dialister_invisus","PWY.6700..queuosine.biosynthesis.g__Bacteroides.s__Bacteroides_fragilis",0.160714369478603,6.20636830027588e-07,2.53670338266772e-06
"UNINTEGRATED.g__Dialister.s__Dialister_invisus","PWY.5695..urate.biosynthesis.inosine.5..phosphate.degradation.g__Bacteroides.s__Bacteroides_ovatus",0.0959747933499098,0.00303462672984166,0.00667398112787507
"UNINTEGRATED.g__Dialister.s__Dialister_invisus","PWY.6700..queuosine.biosynthesis.unclassified",-0.121954838153927,0.000161944715805611,0.000457771434485578
"UNINTEGRATED.g__Dialister.s__Dialister_invisus","PWY.7228..superpathway.of.guanosine.nucleotides.de.novo.biosynthesis.I.g__Bacteroides.s__Bacteroides_fragilis",0.141250299143924,1.21749839193195e-05,4.13804107431301e-05
"UNINTEGRATED.g__Dialister.s__Dialister_invisus","HISDEG.PWY..L.histidine.degradation.I.g__Bacteroides.s__Bacteroides_fragilis",0.136035442179401,2.53812907393351e-05,8.23637575354275e-05
