"Species","Pathway","rho","p","FDR"
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.6284..superpathway.of.unsaturated.fatty.acids.biosynthesis..E..coli.",-0.0464199508581995,0.152386075399644,0.218099652804722
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.5384..sucrose.degradation.IV..sucrose.phosphorylase.",0.00922211671171987,0.776275523398222,0.828278755743925
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","FASYN.INITIAL.PWY..superpathway.of.fatty.acid.biosynthesis.initiation..E..coli..unclassified",-0.0618373773368535,0.0564843433507899,0.0914114237671857
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.7388..octanoyl..acyl.carrier.protein..biosynthesis..mitochondria..yeast..unclassified",-0.064775715177649,0.0457063616607024,0.0756074095160834
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.6282..palmitoleate.biosynthesis.I..from..5Z..dodec.5.enoate.",0.0082562181943561,0.799177966226104,0.845388779251427
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","GLYOXYLATE.BYPASS..glyoxylate.cycle.unclassified",-0.0418575716698985,0.196924626150347,0.271070757202196
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.5384..sucrose.degradation.IV..sucrose.phosphorylase..unclassified",-0.0536174145526847,0.0982587886392099,0.149172920162893
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.5989..stearate.biosynthesis.II..bacteria.and.plants.",0.0100734317910201,0.756249038523066,0.812333533627824
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.5695..urate.biosynthesis.inosine.5..phosphate.degradation.g__Parabacteroides.s__Parabacteroides_distasonis",0.000390590226138135,0.990397186831778,0.99332631593705
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.7664..oleate.biosynthesis.IV..anaerobic.",0.00809506343288762,0.803016542956746,0.848426810923706
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.7328..superpathway.of.UDP.glucose.derived.O.antigen.building.blocks.biosynthesis",-0.0183416102721697,0.571920603865278,0.652901780779978
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","HOMOSER.METSYN.PWY..L.methionine.biosynthesis.I.unclassified",-0.0509434498640791,0.116231567848121,0.173055678849535
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","GLYCOGENSYNTH.PWY..glycogen.biosynthesis.I..from.ADP.D.Glucose..g__Faecalibacterium.s__Faecalibacterium_prausnitzii",-0.0166735526590687,0.607382107425127,0.685439698959076
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.6630..superpathway.of.L.tyrosine.biosynthesis",-0.0376586049906251,0.245714084451029,0.326377943671389
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","HOMOSER.METSYN.PWY..L.methionine.biosynthesis.I",-0.0111040599405873,0.732222503311597,0.792137472268464
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.6531..mannitol.cycle",-0.0114961027937979,0.723149918380121,0.785064029004063
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY0.1061..superpathway.of.L.alanine.biosynthesis.unclassified",-0.075859193421336,0.0192375323454829,0.0347917694160837
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.7388..octanoyl..acyl.carrier.protein..biosynthesis..mitochondria..yeast.",0.0191311242019605,0.555485909215782,0.638500425928638
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","SO4ASSIM.PWY..sulfate.reduction.I..assimilatory..unclassified",-0.0351866990252088,0.278108872494096,0.362132643206981
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY0.862...5Z..dodec.5.enoate.biosynthesis",0.0133488876029543,0.680815606169215,0.749419510663279
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.6122..5.aminoimidazole.ribonucleotide.biosynthesis.II.g__Lachnospira.s__Lachnospira_pectinoschiza",-0.00376036909453242,0.907753770931,0.930635315373531
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.6277..superpathway.of.5.aminoimidazole.ribonucleotide.biosynthesis.g__Lachnospira.s__Lachnospira_pectinoschiza",-0.00376036909453242,0.907753770931,0.930635315373531
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","FERMENTATION.PWY..mixed.acid.fermentation.unclassified",-0.057687179160493,0.0752312226572336,0.117836165050929
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.5840..superpathway.of.menaquinol.7.biosynthesis",-0.0405646398145235,0.211127217186045,0.287321609107993
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.4041...gamma..glutamyl.cycle.unclassified",0.0221872825726595,0.494125334785701,0.580714478825504
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.6703..preQ0.biosynthesis.g__Parabacteroides.s__Parabacteroides_distasonis",-0.0223512078335459,0.490939522818636,0.577868801374572
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.5971..palmitate.biosynthesis.II..bacteria.and.plants.",-0.0452097537076122,0.163376728274721,0.231466244140711
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.6519..8.amino.7.oxononanoate.biosynthesis.I",0.0186547911261785,0.565373801694069,0.647546312229504
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY66.389..phytol.degradation.unclassified",-0.0458389661041874,0.15759017793237,0.224577712506312
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.2723..trehalose.degradation.V",-0.0269214283237286,0.406704917457604,0.495487147161126
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","SALVADEHYPOX.PWY..adenosine.nucleotides.degradation.II",0.0130514701521979,0.687548168470525,0.755461326521223
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWYG.321..mycolate.biosynthesis",0.0189669537353632,0.558884280145534,0.641678038344787
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.6588..pyruvate.fermentation.to.acetone",0.010808838508446,0.739079295188383,0.797983161746121
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","METSYN.PWY..L.homoserine.and.L.methionine.biosynthesis",-0.0121414809282869,0.708299492291539,0.772850297743835
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","FASYN.INITIAL.PWY..superpathway.of.fatty.acid.biosynthesis.initiation..E..coli.",-0.00354689155403842,0.912969211576541,0.934509971582279
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.6612..superpathway.of.tetrahydrofolate.biosynthesis",-0.00133911649798341,0.967085830478558,0.975977342406525
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.6507..4.deoxy.L.threo.hex.4.enopyranuronate.degradation.g__Faecalibacterium.s__Faecalibacterium_prausnitzii",0.0553131613956341,0.0880595704786252,0.135424709351951
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.5347..superpathway.of.L.methionine.biosynthesis..transsulfuration.",-0.0127691656287015,0.693961595428254,0.76091136712876
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","FOLSYN.PWY..superpathway.of.tetrahydrofolate.biosynthesis.and.salvage",-0.0011865862980516,0.97083309817904,0.979162508685945
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PYRIDOXSYN.PWY..pyridoxal.5..phosphate.biosynthesis.I.unclassified",-0.0742706987110138,0.021920644673611,0.0391507612818924
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","GLUCOSE1PMETAB.PWY..glucose.and.glucose.1.phosphate.degradation.unclassified",-0.0473600856818973,0.144243034588647,0.208260882190153
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","SALVADEHYPOX.PWY..adenosine.nucleotides.degradation.II.unclassified",-0.0838661343612829,0.00963083286599047,0.0187222240105849
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.5103..L.isoleucine.biosynthesis.III.g__Parabacteroides.s__Parabacteroides_distasonis",0.00783562306153784,0.809206145717621,0.853173543636198
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PANTO.PWY..phosphopantothenate.biosynthesis.I.g__Parabacteroides.s__Parabacteroides_distasonis",-0.00869103025008286,0.788845483372196,0.837766133503805
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","MET.SAM.PWY..superpathway.of.S.adenosyl.L.methionine.biosynthesis",-0.0142038454762008,0.661604635070323,0.732828293406055
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY0.1297..superpathway.of.purine.deoxyribonucleosides.degradation",-0.0433644132194222,0.181268935049487,0.252592632726882
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.7111..pyruvate.fermentation.to.isobutanol..engineered..g__Faecalibacterium.s__Faecalibacterium_prausnitzii",-0.0198374690758799,0.540980383098308,0.625655573496304
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","VALSYN.PWY..L.valine.biosynthesis.g__Parabacteroides.s__Parabacteroides_distasonis",-0.0336561251684706,0.299562342998894,0.385529414591245
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY0.1298..superpathway.of.pyrimidine.deoxyribonucleosides.degradation",-0.0296601739327958,0.360638803574813,0.449774102665069
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.6124..inosine.5..phosphate.biosynthesis.II.g__Parabacteroides.s__Parabacteroides_distasonis",-0.00890597316645039,0.783751314552286,0.833862705970875
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","BRANCHED.CHAIN.AA.SYN.PWY..superpathway.of.branched.amino.acid.biosynthesis.g__Parabacteroides.s__Parabacteroides_distasonis",0.00792930222000876,0.806969796880009,0.851505482334413
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.7046..4.coumarate.degradation..anaerobic.",-0.00856895778387983,0.791742646982607,0.840059556901536
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.6113..superpathway.of.mycolate.biosynthesis",-0.0391665659813108,0.227301129307216,0.305589454519795
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.5177..glutaryl.CoA.degradation.unclassified",-0.00613768405919349,0.849992392809188,0.885075353827092
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","BIOTIN.BIOSYNTHESIS.PWY..biotin.biosynthesis.I",0.0224564108971532,0.488900769450746,0.576213513593923
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","DTDPRHAMSYN.PWY..dTDP.L.rhamnose.biosynthesis.I.g__Parabacteroides.s__Parabacteroides_distasonis",-0.00199619329144991,0.950952507875374,0.963270271625372
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","DAPLYSINESYN.PWY..L.lysine.biosynthesis.I.unclassified",-0.0565129052551837,0.0813721725062607,0.126196472485878
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PHOSLIPSYN.PWY..superpathway.of.phospholipid.biosynthesis.I..bacteria..unclassified",-0.0326815544584629,0.313782369461614,0.400829259251267
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.6121..5.aminoimidazole.ribonucleotide.biosynthesis.I.g__Eubacterium.s__Eubacterium_eligens_CAG_72",-0.0461128908716743,0.155120018526001,0.221612188926005
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","GLYCOCAT.PWY..glycogen.degradation.I..bacterial.",-0.0315979287245504,0.330105946948319,0.417935330772832
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.6731..starch.degradation.III",-0.0196402922438192,0.545010533517486,0.62947749310485
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.5973..cis.vaccenate.biosynthesis.g__Parabacteroides.s__Parabacteroides_distasonis",-0.012010344282175,0.711308267664197,0.775489017238637
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.7111..pyruvate.fermentation.to.isobutanol..engineered..g__Parabacteroides.s__Parabacteroides_distasonis",-0.0319681107027364,0.324468914983755,0.412336724532544
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","NAD.BIOSYNTHESIS.II..NAD.salvage.pathway.II",0.0410264337331612,0.205971940005443,0.281377621745328
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","FASYN.ELONG.PWY..fatty.acid.elongation....saturated",-0.00477611413975006,0.882996395260998,0.911097871796288
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","NONOXIPENT.PWY..pentose.phosphate.pathway..non.oxidative.branch..g__Parabacteroides.s__Parabacteroides_distasonis",-0.000697493349107973,0.982852758469445,0.987513653822539
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","VALSYN.PWY..L.valine.biosynthesis.g__Eubacterium.s__Eubacterium_eligens_CAG_72",-0.0317567802608577,0.327679289400542,0.415474423196427
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","RHAMCAT.PWY..L.rhamnose.degradation.I.g__Bacteroides.s__Bacteroides_uniformis",0.00852436845426229,0.792801610806854,0.840840404569947
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY0.862...5Z..dodec.5.enoate.biosynthesis.unclassified",-0.0682731141601812,0.0351849895126903,0.0597990573557251
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","DTDPRHAMSYN.PWY..dTDP.L.rhamnose.biosynthesis.I.g__Eubacterium.s__Eubacterium_eligens_CAG_72",-0.0339757322768601,0.294993880232038,0.380509945611495
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.7111..pyruvate.fermentation.to.isobutanol..engineered..g__Eubacterium.s__Eubacterium_eligens_CAG_72",-0.0260194027291176,0.422612774875087,0.51172430695102
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","ARGSYN.PWY..L.arginine.biosynthesis.I..via.L.ornithine..g__Faecalibacterium.s__Faecalibacterium_prausnitzii",0.0277270108941338,0.392804030343953,0.482281815019801
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.7221..guanosine.ribonucleotides.de.novo.biosynthesis.g__Eubacterium.s__Eubacterium_eligens_CAG_72",-0.0286460052764971,0.377302168956577,0.466834333791568
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","GALACTUROCAT.PWY..D.galacturonate.degradation.I.g__Faecalibacterium.s__Faecalibacterium_prausnitzii",0.0535488363462544,0.0986902890253349,0.14969081464502
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.7400..L.arginine.biosynthesis.IV..archaebacteria..g__Faecalibacterium.s__Faecalibacterium_prausnitzii",0.0278495752013613,0.390714586751542,0.480119401483669
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","METSYN.PWY..L.homoserine.and.L.methionine.biosynthesis.unclassified",-0.0499772209609813,0.123326741327659,0.182101827692972
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.7220..adenosine.deoxyribonucleotides.de.novo.biosynthesis.II.g__Parabacteroides.s__Parabacteroides_distasonis",-0.0122145608256926,0.706624727137799,0.771675705914164
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.7222..guanosine.deoxyribonucleotides.de.novo.biosynthesis.II.g__Parabacteroides.s__Parabacteroides_distasonis",-0.0122145608256926,0.706624727137799,0.771675705914164
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.6606..guanosine.nucleotides.degradation.II",0.0541413313412295,0.0950117082844883,0.144846748381163
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.7219..adenosine.ribonucleotides.de.novo.biosynthesis.g__Parabacteroides.s__Parabacteroides_distasonis",-0.00781610948421689,0.809672178664042,0.853405860264367
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","COA.PWY..coenzyme.A.biosynthesis.I.g__Eubacterium.s__Eubacterium_eligens_CAG_72",-0.0330194699656876,0.308802413899928,0.39546589708115
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.5862..superpathway.of.demethylmenaquinol.9.biosynthesis",-0.00883849592806005,0.785349546933806,0.83502678967619
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.7199..pyrimidine.deoxyribonucleosides.salvage.g__Parabacteroides.s__Parabacteroides_distasonis",0.0117698736239735,0.716837234460173,0.780157018380963
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","MET.SAM.PWY..superpathway.of.S.adenosyl.L.methionine.biosynthesis.unclassified",-0.0485348983602823,0.134540499982097,0.196469530631696
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.6387..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.I..meso.diaminopimelate.containing..g__Bacteroides.s__Bacteroides_fragilis",0.122592087101965,0.000149524001714496,0.000425899145730784
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.2942..L.lysine.biosynthesis.III.g__Parabacteroides.s__Parabacteroides_distasonis",-0.0143397355684809,0.658571153552018,0.730494003096812
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.6703..preQ0.biosynthesis.g__Eubacterium.s__Eubacterium_eligens",-0.0291065147399129,0.369677807533655,0.459224115835201
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.6121..5.aminoimidazole.ribonucleotide.biosynthesis.I.g__Lachnospira.s__Lachnospira_pectinoschiza",0.011850285934356,0.714986706311517,0.77866073610078
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.6122..5.aminoimidazole.ribonucleotide.biosynthesis.II.g__Eubacterium.s__Eubacterium_eligens_CAG_72",-0.0472384681550239,0.145277279826304,0.209389124799484
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.6277..superpathway.of.5.aminoimidazole.ribonucleotide.biosynthesis.g__Eubacterium.s__Eubacterium_eligens_CAG_72",-0.0472384681550239,0.145277279826304,0.209389124799484
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","HEXITOLDEGSUPER.PWY..superpathway.of.hexitol.degradation..bacteria.",-0.00864060021917958,0.79004199572224,0.838694663484907
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine..g__Parabacteroides.s__Parabacteroides_distasonis",0.00724152354386179,0.82342425745888,0.864711739678305
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.5347..superpathway.of.L.methionine.biosynthesis..transsulfuration..unclassified",-0.0508074945929878,0.117210098696474,0.174256299636786
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","HISDEG.PWY..L.histidine.degradation.I.g__Parabacteroides.s__Parabacteroides_distasonis",0.00205615705649317,0.949481106051134,0.961993729612862
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.5177..glutaryl.CoA.degradation.g__Faecalibacterium.s__Faecalibacterium_prausnitzii",0.00962469767513368,0.766785717003569,0.820989690299803
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.6353..purine.nucleotides.degradation.II..aerobic.",0.0329005070175563,0.310549620631194,0.397340400078715
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.6122..5.aminoimidazole.ribonucleotide.biosynthesis.II.g__Parabacteroides.s__Parabacteroides_distasonis",0.000796647795810259,0.980415594707505,0.985934795030932
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.6277..superpathway.of.5.aminoimidazole.ribonucleotide.biosynthesis.g__Parabacteroides.s__Parabacteroides_distasonis",0.000796647795810259,0.980415594707505,0.985934795030932
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.6123..inosine.5..phosphate.biosynthesis.I.g__Parabacteroides.s__Parabacteroides_distasonis",-0.00995043913997041,0.759132610140378,0.814710524759561
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.5845..superpathway.of.menaquinol.9.biosynthesis",-0.00923381863422863,0.775999202117359,0.82803241167606
"UNINTEGRATED.g__Dialister.s__Dialister_invisus_CAG_218","PWY.7663..gondoate.biosynthesis..anaerobic..g__Parabacteroides.s__Parabacteroides_distasonis",-0.0144660333705189,0.65575682107638,0.728392162694021
