"feature","pathway","species","category","direction","log2FC","FDR","importance_score"
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Citrobacter.s__Citrobacter_freundii","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Citrobacter.s__Citrobacter_freundii","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Klebsiella.s__Klebsiella_variicola_CAG_634","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Klebsiella.s__Klebsiella_variicola_CAG_634","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Klebsiella.s__Klebsiella_variicola","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Klebsiella.s__Klebsiella_variicola","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Citrobacter.s__Citrobacter_youngae","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Citrobacter.s__Citrobacter_youngae","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Bacteroides.s__Bacteroides_finegoldii","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Bacteroides.s__Bacteroides_finegoldii","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Alistipes.s__Alistipes_onderdonkii","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Alistipes.s__Alistipes_onderdonkii","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Prevotella.s__Prevotella_sp_CAG_279","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Prevotella.s__Prevotella_sp_CAG_279","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Bacteroides.s__Bacteroides_plebeius","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Bacteroides.s__Bacteroides_plebeius","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Bacteroides.s__Bacteroides_plebeius_CAG_211","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Bacteroides.s__Bacteroides_plebeius_CAG_211","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Bacteroides.s__Bacteroides_stercoris","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Bacteroides.s__Bacteroides_stercoris","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Streptococcus.s__Streptococcus_australis","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Streptococcus.s__Streptococcus_australis","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Streptococcus.s__Streptococcus_vestibularis","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Streptococcus.s__Streptococcus_vestibularis","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Streptococcus.s__Streptococcus_oralis","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Streptococcus.s__Streptococcus_oralis","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Parabacteroides.s__Parabacteroides_goldsteinii","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Parabacteroides.s__Parabacteroides_goldsteinii","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Bacteroides.s__Bacteroides_coprocola","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Bacteroides.s__Bacteroides_coprocola","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Bacteroides.s__Bacteroides_faecis","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Bacteroides.s__Bacteroides_faecis","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Bacteroides.s__Bacteroides_intestinalis","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Bacteroides.s__Bacteroides_intestinalis","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Haemophilus.s__Haemophilus_sp_HMSC71H05","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Haemophilus.s__Haemophilus_sp_HMSC71H05","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Coprobacter.s__Coprobacter_fastidiosus","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Coprobacter.s__Coprobacter_fastidiosus","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Prevotella.s__Prevotella_sp_CAG_1185","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Prevotella.s__Prevotella_sp_CAG_1185","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Bifidobacterium.s__Bifidobacterium_kashiwanohense","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Bifidobacterium.s__Bifidobacterium_kashiwanohense","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Haemophilus.s__Haemophilus_pittmaniae","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Haemophilus.s__Haemophilus_pittmaniae","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Intestinibacter.s__Intestinibacter_bartlettii","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Intestinibacter.s__Intestinibacter_bartlettii","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Hafnia.s__Hafnia_paralvei","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Hafnia.s__Hafnia_paralvei","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Streptococcus.s__Streptococcus_sp_A12","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Streptococcus.s__Streptococcus_sp_A12","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Raoultella.s__Raoultella_ornithinolytica","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Raoultella.s__Raoultella_ornithinolytica","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Bacteroides.s__Bacteroides_sp_CAG_661","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Bacteroides.s__Bacteroides_sp_CAG_661","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Bacteroides.s__Bacteroides_sp_CAG_462","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Bacteroides.s__Bacteroides_sp_CAG_462","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Escherichia.s__Escherichia_marmotae","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Escherichia.s__Escherichia_marmotae","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Alloscardovia.s__Alloscardovia_omnicolens","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Alloscardovia.s__Alloscardovia_omnicolens","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Klebsiella.s__Klebsiella_quasipneumoniae","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Klebsiella.s__Klebsiella_quasipneumoniae","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Prevotella.s__Prevotella_sp_CAG_5226","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Prevotella.s__Prevotella_sp_CAG_5226","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Streptococcus.s__Streptococcus_equinus","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Streptococcus.s__Streptococcus_equinus","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Parabacteroides.s__Parabacteroides_gordonii","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Parabacteroides.s__Parabacteroides_gordonii","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Kluyvera.s__Kluyvera_cryocrescens","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Kluyvera.s__Kluyvera_cryocrescens","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Enterobacter.s__Enterobacter_mori","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Enterobacter.s__Enterobacter_mori","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Klebsiella.s__Klebsiella_aerogenes","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Klebsiella.s__Klebsiella_aerogenes","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Anaerostipes.s__Anaerostipes_hadrus","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Anaerostipes.s__Anaerostipes_hadrus","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Prevotella.s__Prevotella_sp_CAG_1058","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Prevotella.s__Prevotella_sp_CAG_1058","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Faecalitalea.s__Faecalitalea_cylindroides","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Faecalitalea.s__Faecalitalea_cylindroides","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Massiliomicrobiota.s__Massiliomicrobiota_timonensis","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Massiliomicrobiota.s__Massiliomicrobiota_timonensis","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Streptococcus.s__Streptococcus_mitis","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Streptococcus.s__Streptococcus_mitis","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Enterococcus.s__Enterococcus_casseliflavus","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Enterococcus.s__Enterococcus_casseliflavus","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Citrobacter.s__Citrobacter_koseri","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Citrobacter.s__Citrobacter_koseri","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Lactococcus.s__Lactococcus_lactis","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Lactococcus.s__Lactococcus_lactis","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Streptococcus.s__Streptococcus_infantis","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Streptococcus.s__Streptococcus_infantis","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Raoultella.s__Raoultella_planticola","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Raoultella.s__Raoultella_planticola","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Rikenella.s__Rikenella_microfusus","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Rikenella.s__Rikenella_microfusus","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Bacteroides.s__Bacteroides_sp_CAG_927","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Bacteroides.s__Bacteroides_sp_CAG_927","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Erysipelatoclostridium.s__Erysipelatoclostridium_ramosum","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Erysipelatoclostridium.s__Erysipelatoclostridium_ramosum","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Paraprevotella.s__Paraprevotella_clara","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Paraprevotella.s__Paraprevotella_clara","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Clostridium.s__Clostridium_disporicum","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Clostridium.s__Clostridium_disporicum","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Turicibacter.s__Turicibacter_sanguinis","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Turicibacter.s__Turicibacter_sanguinis","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Clostridium.s__Clostridium_celatum","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Clostridium.s__Clostridium_celatum","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Streptococcus.s__Streptococcus_lutetiensis","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Streptococcus.s__Streptococcus_lutetiensis","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Streptococcus.s__Streptococcus_pasteurianus","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Streptococcus.s__Streptococcus_pasteurianus","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Escherichia.s__Escherichia_fergusonii","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Escherichia.s__Escherichia_fergusonii","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Alistipes.s__Alistipes_timonensis","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Alistipes.s__Alistipes_timonensis","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Lactobacillus.s__Lactobacillus_reuteri","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Lactobacillus.s__Lactobacillus_reuteri","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Paraprevotella.s__Paraprevotella_clara_CAG_116","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Paraprevotella.s__Paraprevotella_clara_CAG_116","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Dorea.s__Dorea_longicatena","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Dorea.s__Dorea_longicatena","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Holdemania.s__Holdemania_filiformis","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Holdemania.s__Holdemania_filiformis","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Streptococcus.s__Streptococcus_gordonii","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Streptococcus.s__Streptococcus_gordonii","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|g__Alistipes.s__Alistipes_sp_CHKCI003","ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)","g__Alistipes.s__Alistipes_sp_CHKCI003","Carbohydrate metabolism","T2D_enriched",0.0609600947789009,0.0100648154109477,0.12174914685078
"COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis|g__Blautia.s__Ruminococcus_torques","COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis","g__Blautia.s__Ruminococcus_torques","Amino acid metabolism","T2D_enriched",0.0461969128218082,0.00853611669020269,0.0955693855698206
"COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis|g__Fusicatenibacter.s__Fusicatenibacter_saccharivorans","COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis","g__Fusicatenibacter.s__Fusicatenibacter_saccharivorans","Amino acid metabolism","T2D_enriched",0.0461969128218082,0.00853611669020269,0.0955693855698206
"COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale","COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis","g__Lachnospiraceae_unclassified.s__Eubacterium_rectale","Amino acid metabolism","T2D_enriched",0.0461969128218082,0.00853611669020269,0.0955693855698206
"COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis|g__Megasphaera.s__Megasphaera_elsdenii","COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis","g__Megasphaera.s__Megasphaera_elsdenii","Amino acid metabolism","T2D_enriched",0.0461969128218082,0.00853611669020269,0.0955693855698206
